OBJECTID,TICKET_NUMBER,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,VIOLATION_PROC_DESC,LOCATION,PLATE_STATE,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DESC,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM
81446363,292803700,2023/02/16 05:00:00+00,1145,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,824 HR DR SE, ,,0,0,Other,,,250,0,0,0,0,0,0,400665.03,129138.92,38.83,-76.992,278630,2023/03/05 15:02:50+00
81446364,292803711,2023/02/22 05:00:00+00,2100,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,3915 PENN AVE SE, ,,0,0,Other,,,250,0,0,0,0,0,0,404429.32,132947.87,38.864,-76.949,145292,2023/03/05 15:02:50+00
81446365,292808364,2023/02/03 05:00:00+00,1544,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P055,NO PARKING ANYTIME,4500 CENTRAL AVE NE, ,,0,0,Other,,,30,0,0,0,0,0,0,405427.26,135839.44,38.89,-76.937,316344,2023/03/05 15:02:50+00
81446369,292812100,2023/02/21 05:00:00+00,653,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P077,MOTOR RUNNING UNATTENDED,4101 ALABAMA AVE SE, ,,0,0,Other,,,50,0,0,0,0,0,0,404826.34,133596.53,38.87,-76.944,278474,2023/03/05 15:02:50+00
81446370,292814406,2023/02/17 05:00:00+00,1051,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P055,NO PARKING ANYTIME,4257 MEADE ST NE, ,,0,0,Other,,,30,0,0,0,0,0,0,405098.16,137509.39,38.905,-76.941,24303,2023/03/05 15:02:50+00
81446371,292814432,2023/02/18 05:00:00+00,727,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P025,PARK LESS THAN 40 FEET FROM AN INTERSECTION,903 DIVISION AVE NE, ,,950541806,0,Other,,,20,0,0,0,0,0,0,406597.2,137128.2,38.902,-76.924,81767,2023/03/05 15:02:50+00
81446372,292814454,2023/02/18 05:00:00+00,741,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P015,"OBSTRUCTING ENTRANCE OF PKG GARAGE, DOOR OR GATE",903 DIVISION AVE NE, ,,0,0,Other,,,20,0,0,0,0,0,0,406597.2,137128.2,38.902,-76.924,81767,2023/03/05 15:02:50+00
81446373,292814465,2023/02/18 05:00:00+00,749,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P015,"OBSTRUCTING ENTRANCE OF PKG GARAGE, DOOR OR GATE",903 DIVISION AVE NE, ,,0,0,Other,,,20,0,0,0,0,0,0,406597.2,137128.2,38.902,-76.924,81767,2023/03/05 15:02:50+00
81446374,292814476,2023/02/18 05:00:00+00,750,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P015,"OBSTRUCTING ENTRANCE OF PKG GARAGE, DOOR OR GATE",903 DIVISION AVE NE, ,,0,0,Other,,,20,0,0,0,0,0,0,406597.2,137128.2,38.902,-76.924,81767,2023/03/05 15:02:50+00
81446375,292816440,2023/02/19 05:00:00+00,1020,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P199,PARK IN A DESIGNATED ENTRANCE,903 DIVISON AVE NE, ,,0,0,Other,,,20,0,0,0,0,0,0,406597.2,137128.2,38.902,-76.924,81767,2023/03/05 15:02:50+00
81446376,292857810,2023/02/09 05:00:00+00,1104,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P055,NO PARKING ANYTIME,3756 HAYES ST NE, ,,0,0,Other,,,25,0,0,0,0,0,0,404423.76,137205.64,38.903,-76.949,295328,2023/03/05 15:02:50+00
81446377,292862220,2023/02/19 05:00:00+00,1840,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P304,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,2002 FORT DAVIS ST SE, ,,0,0,Other,,,250,0,0,0,0,0,0,404330.27,132945.03,38.864,-76.95,145274,2023/03/05 15:02:50+00
81446379,292866405,2023/02/04 05:00:00+00,1120,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,307 DIVISION AVE NE, ,,0,0,Other,,,250,0,0,0,0,0,0,406336.8,136231.53,38.894,-76.927,41095,2023/03/05 15:02:50+00
81446381,292882531,2023/02/10 05:00:00+00,451,6,METROPOLITAN POLICE DPT-DISTRICT 6,MPD-6D,P002,STAND OR PARK IN ALLEY,3813 W ST SE, ,,0,134,Dismissed,DISM MAKE MISMATCH,2023/02/27 05:00:00+00,30,0,0,0,0,0,0,404232.75,132786.85,38.863,-76.951,145820,2023/03/05 15:02:50+00
81446389,293084912,2023/02/08 05:00:00+00,800,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P170,FAILURE TO DISPLAY CURRENT TAGS,2011 VARNUM ST NE, ,,0,0,Other,,,100,0,0,0,0,0,0,402123.75,141643.97,38.943,-76.976,52746,2023/03/05 15:02:50+00
81446390,293084923,2023/02/09 05:00:00+00,735,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P170,FAILURE TO DISPLAY CURRENT TAGS,4019 21ST ST NE, ,,0,0,Other,,,100,0,0,0,0,0,0,402167.28,141288.28,38.939,-76.975,27943,2023/03/05 15:02:50+00
81446396,293092111,2023/02/07 05:00:00+00,725,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P055,NO PARKING ANYTIME,300 R ST NE, ,,0,0,Other,,,30,0,0,0,0,0,0,399860.24,138304.24,38.913,-77.002,814675,2023/03/05 15:02:50+00
81446397,293092122,2023/02/06 05:00:00+00,1000,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P170,FAILURE TO DISPLAY CURRENT TAGS,2011 VARNUM ST NE, ,,0,0,Other,,,100,0,0,0,0,0,0,402123.75,141643.97,38.943,-76.976,52746,2023/03/05 15:02:50+00
81446398,293405626,2023/02/06 05:00:00+00,1046,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,415 3 ST NE, ,,0,0,Other,,,250,0,0,0,0,0,0,399842.94,136393.67,38.895,-77.002,26022,2023/03/05 15:02:50+00
81446403,293408614,2023/02/02 05:00:00+00,1120,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,400 8TH ST SE, ,,0,0,Other,,,50,50,0,0,0,0,0,400459.27,135087.09,38.884,-76.995,300091,2023/03/05 15:02:50+00
81446404,293408625,2023/02/02 05:00:00+00,1202,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,700 D ST SE, ,,0,0,Other,,,50,50,0,0,0,0,0,400407.506,135195.601,38.885,-76.995,803117,2023/03/05 15:02:50+00
81446405,293408636,2023/02/04 05:00:00+00,1410,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,524 8 ST SE, ,,0,0,Other,,,250,0,0,0,0,0,0,400468.28,134888.87,38.882,-76.995,11257,2023/03/05 15:02:50+00
81446406,293587313,2023/02/01 05:00:00+00,1731,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P259,NO STOPPING OR STANDING IN PM RUSH HOUR ZONE,900 6TH ST NW, ,,0,106,Dismissed,DISM NOI SUBM LATE,2023/02/22 05:00:00+00,100,0,0,0,0,0,0,398257.08,137021.9,38.901,-77.02,279978,2023/03/05 15:02:50+00
81446407,293588621,2023/02/02 05:00:00+00,2051,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,1335 LINDEN CT NE, ,,0,0,Other,,,20,0,0,0,0,0,0,401161.53,136835.09,38.899,-76.987,306445,2023/03/05 15:02:50+00
81446415,293652811,2023/02/05 05:00:00+00,1340,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P077,MOTOR RUNNING UNATTENDED,801 9TH ST SE, ,,0,0,Other,,,50,0,0,0,0,0,0,400541.29,134715.94,38.88,-76.994,801672,2023/03/05 15:02:50+00
81446423,293671280,2023/02/01 05:00:00+00,1858,89,OTHER,OTHER,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1 MARKET SQUARE SW, ,,0,0,Other,,,250,0,0,0,0,0,0,397675.01,134813.28,38.881,-77.027,315304,2023/03/05 15:02:50+00
81446424,293671324,2023/02/05 05:00:00+00,1745,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,500 M PLACE SW, ,,0,0,Other,,,20,20,0,0,0,0,0,398373.41,134292.48,38.876,-77.019,801557,2023/03/05 15:02:50+00
81446425,293671350,2023/02/05 05:00:00+00,2146,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,35 PARKER ROW SW, ,,0,0,Other,,,20,0,0,0,0,0,0,398123.05,134381.3,38.877,-77.022,331860,2023/03/05 15:02:50+00
81446426,293671383,2023/02/05 05:00:00+00,1520,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,700 WATER STREET SW, ,,0,0,Other,,,250,0,0,0,0,0,0,397914.4,134525.56,38.879,-77.024,276719,2023/03/05 15:02:50+00
81446427,293671394,2023/02/05 05:00:00+00,0,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1100 MAINE AVE SW, ,,0,0,Other,,,20,20,0,0,0,0,0,397565.98,134820.62,38.881,-77.028,302697,2023/03/05 15:02:50+00
81446428,293671405,2023/02/04 05:00:00+00,1404,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,500 WATER ST SW, ,,0,0,Other,,,20,20,0,0,0,0,0,398184.42,134144.44,38.875,-77.021,816882,2023/03/05 15:02:50+00
81446430,293715796,2023/02/05 05:00:00+00,2010,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P055,NO PARKING ANYTIME,10 K ST SE, ,,0,0,Other,,,30,0,0,0,0,0,0,399252.86,134530.39,38.879,-77.009,324176,2023/03/05 15:02:50+00
81446449,294439891,2023/02/12 05:00:00+00,1840,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P055,NO PARKING ANYTIME,1300 V ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,397410.77,138902.12,38.918,-77.03,240345,2023/03/05 15:02:50+00
81446453,294450236,2023/02/22 05:00:00+00,1847,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P001,PARK ABREAST OF ANOTHER VEHICLE,1000 BLK OF U ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397700.66,138792.42,38.917,-77.027,803345,2023/03/05 15:02:50+00
81446454,294450240,2023/02/22 05:00:00+00,1944,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P001,PARK ABREAST OF ANOTHER VEHICLE,1300 BLK OF U STREET NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397330.13,138792.9,38.917,-77.031,804518,2023/03/05 15:02:50+00
81446455,294451010,2023/02/05 05:00:00+00,941,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P014,EMERGENCY NO PARKING,1133 13TH ST NW, ,,0,0,Other,,,50,50,0,0,0,0,0,397449.83,137507.76,38.905,-77.029,226402,2023/03/05 15:02:50+00
81446456,294451021,2023/02/05 05:00:00+00,941,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P014,EMERGENCY NO PARKING,1133 13TH ST NW, ,,0,0,Other,,,50,50,0,0,0,0,0,397449.83,137507.76,38.905,-77.029,226402,2023/03/05 15:02:50+00
81446457,294452071,2023/02/07 05:00:00+00,408,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1921 8TH ST NW, ,,0,0,Other,,,0,0,0,0,0,0,0,398039.16,138708.44,38.916,-77.023,310530,2023/03/05 15:02:50+00
81446458,294458953,2023/02/18 05:00:00+00,2121,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2119 12 PL NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397527.9,138976.28,38.919,-77.029,284211,2023/03/05 15:02:50+00
81446461,294521010,2023/02/21 05:00:00+00,1830,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P007,PARK IN A BUS ZONE,3100 14TH ST NW, ,,0,0,Other,,,100,0,0,0,0,0,0,397140.04,140158.41,38.929,-77.033,306304,2023/03/05 15:02:50+00
81446464,294524274,2023/02/03 05:00:00+00,1834,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,100 N ST NW, ,,0,0,Other,,,20,0,0,0,0,0,0,398853.47,137651.72,38.907,-77.013,305773,2023/03/05 15:02:50+00
81446465,294536314,2023/02/05 05:00:00+00,1300,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P001,PARK ABREAST OF ANOTHER VEHICLE,1764 COLUMBIA ROAD NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396448.3,139517.11,38.924,-77.041,235687,2023/03/05 15:02:50+00
81446466,294536653,2023/02/19 05:00:00+00,1120,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P055,NO PARKING ANYTIME,2502 CLIFFBOURNE PL NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396101.59,139413.33,38.923,-77.045,236614,2023/03/05 15:02:50+00
81446467,294536664,2023/02/19 05:00:00+00,1125,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P055,NO PARKING ANYTIME,2502 CLIFFBOURNE PLACE NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396101.59,139413.33,38.923,-77.045,236614,2023/03/05 15:02:50+00
81446468,294536675,2023/02/19 05:00:00+00,1130,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P055,NO PARKING ANYTIME,2502 CLIFFBOURNE PL NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396101.59,139413.33,38.923,-77.045,236614,2023/03/05 15:02:50+00
81446469,294596982,2023/02/03 05:00:00+00,1207,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P029,PARK WITH LEFT WHEEL TO THE CURB,2265 NORTH CAPITOL ST NE, ,,0,0,Other,,,20,0,0,0,0,0,0,399215.88,139092.51,38.92,-77.009,804783,2023/03/05 15:02:50+00
81446470,294597004,2023/02/11 05:00:00+00,1108,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P055,NO PARKING ANYTIME,1700 FIRST ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,398927.62,138321.3,38.913,-77.012,218404,2023/03/05 15:02:50+00
81446471,294598765,2023/02/10 05:00:00+00,2205,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1631 S ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,396690.74,138493.42,38.914,-77.038,241909,2023/03/05 15:02:50+00
81446472,294598802,2023/02/18 05:00:00+00,2143,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2405 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396383.4,139208.74,38.921,-77.042,235608,2023/03/05 15:02:50+00
81446473,294598813,2023/02/18 05:00:00+00,2148,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2339 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396386.58,139198.51,38.921,-77.042,235587,2023/03/05 15:02:50+00
81446474,294598824,2023/02/18 05:00:00+00,2154,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2339 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396386.58,139198.51,38.921,-77.042,235587,2023/03/05 15:02:50+00
81446475,294598835,2023/02/18 05:00:00+00,2203,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2400 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396338.07,139214.12,38.921,-77.042,302528,2023/03/05 15:02:50+00
81446476,294598846,2023/02/18 05:00:00+00,2241,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2400 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396338.07,139214.12,38.921,-77.042,302528,2023/03/05 15:02:50+00
81446477,294598872,2023/02/19 05:00:00+00,117,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2300 18TH ST, ,,0,0,Other,,,30,0,0,0,0,0,0,401821.54,139209.99,38.921,-76.979,802314,2023/03/05 15:02:50+00
81446478,294598883,2023/02/19 05:00:00+00,126,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2300 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396358.26,139118.87,38.92,-77.042,226290,2023/03/05 15:02:50+00
81446479,294598894,2023/02/19 05:00:00+00,128,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2300 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396358.26,139118.87,38.92,-77.042,226290,2023/03/05 15:02:50+00
81446480,294598905,2023/02/19 05:00:00+00,303,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2300 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396358.26,139118.87,38.92,-77.042,226290,2023/03/05 15:02:50+00
81446481,294598916,2023/02/19 05:00:00+00,306,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2300 18TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396358.26,139118.87,38.92,-77.042,226290,2023/03/05 15:02:50+00
81446482,294598920,2023/02/19 05:00:00+00,307,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,2306 18TH ST NW, ,,950624347,0,Other,,,30,30,0,0,0,0,0,396370,139140.2,38.92,-77.042,806244,2023/03/05 15:02:50+00
81446483,294599104,2023/02/08 05:00:00+00,328,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1330 7TH ST NW, ,,0,0,Other,,,250,0,0,0,0,0,0,398074.8,137806.65,38.908,-77.022,238401,2023/03/05 15:02:50+00
81446484,294599130,2023/02/09 05:00:00+00,218,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P414,VEHICLE ON PRIVATE/PUBLIC PROP W/O  CONSENT 2D OFF,1330 7TH ST NW, ,,0,0,Other,,,500,0,0,0,0,0,0,398074.8,137806.65,38.908,-77.022,238401,2023/03/05 15:02:50+00
81446485,294600272,2023/02/11 05:00:00+00,203,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,1250 U ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,397481.94,138760.45,38.917,-77.029,297746,2023/03/05 15:02:50+00
81446486,294600283,2023/02/11 05:00:00+00,207,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,1250 U ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,397481.94,138760.45,38.917,-77.029,297746,2023/03/05 15:02:50+00
81446487,294600353,2023/02/17 05:00:00+00,2327,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P001,PARK ABREAST OF ANOTHER VEHICLE,1300 L STREET NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397398.7,137295.77,38.904,-77.03,240642,2023/03/05 15:02:50+00
81446497,294604166,2023/02/02 05:00:00+00,40,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P170,FAILURE TO DISPLAY CURRENT TAGS,301 O STREET NW, ,,0,0,Other,,,100,0,0,0,0,0,0,398663.96,137874.67,38.909,-77.015,238277,2023/03/05 15:02:50+00
81446498,294604170,2023/02/08 05:00:00+00,440,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2323 SHERMAN AVE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397837.85,139245.25,38.921,-77.025,232313,2023/03/05 15:02:50+00
81446500,294604192,2023/02/15 05:00:00+00,900,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,1401 FAIRMONT ST NW, ,,0,0,Other,,,50,0,0,0,0,0,0,397151.31,139656.79,38.925,-77.033,234287,2023/03/05 15:02:50+00
81446501,294604203,2023/02/20 05:00:00+00,820,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,1400 CLIFTON STREET NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397181.26,139404.81,38.923,-77.033,328857,2023/03/05 15:02:50+00
81446503,294608753,2023/02/02 05:00:00+00,2248,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P269,NO STANDING ANYTIME,805 FLORIDA AVE NW, ,,0,0,Other,,,50,50,0,0,0,0,0,397990.07,138790.56,38.917,-77.023,218761,2023/03/05 15:02:50+00
81446504,294608764,2023/02/02 05:00:00+00,2320,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,1919 9TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,397947.6,138719.53,38.916,-77.024,239846,2023/03/05 15:02:50+00
81446505,294608775,2023/02/02 05:00:00+00,2323,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P002,STAND OR PARK IN ALLEY,1924 8TH ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,397986.86,138741.56,38.917,-77.023,310465,2023/03/05 15:02:50+00
81446506,294608823,2023/02/05 05:00:00+00,103,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,908 FLORIDA AVE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397880.9,138881.95,38.918,-77.024,239467,2023/03/05 15:02:50+00
81446507,294608834,2023/02/05 05:00:00+00,106,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,908 FLORIDA AVE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397880.9,138881.95,38.918,-77.024,239467,2023/03/05 15:02:50+00
81446508,294608845,2023/02/05 05:00:00+00,110,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,908 FLORIDA AVE NW, ,,0,0,Other,,,250,0,0,0,0,0,0,397880.9,138881.95,38.918,-77.024,239467,2023/03/05 15:02:50+00
81446509,294608856,2023/02/05 05:00:00+00,113,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,908 FLORIDA AVE NW, ,,0,0,Other,,,250,250,0,0,0,0,0,397880.9,138881.95,38.918,-77.024,239467,2023/03/05 15:02:50+00
81446513,294658770,2023/02/10 05:00:00+00,605,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P029,PARK WITH LEFT WHEEL TO THE CURB,6310 33RD ST NW, ,,0,0,Other,,,20,20,0,0,0,0,0,394219.37,145054.89,38.973,-77.067,261859,2023/03/05 15:02:50+00
81446514,294658814,2023/02/11 05:00:00+00,1052,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P029,PARK WITH LEFT WHEEL TO THE CURB,3209 BEECH ST NW, ,,0,0,Other,,,20,20,0,0,0,0,0,394959.17,145681.7,38.979,-77.058,261071,2023/03/05 15:02:50+00
81446515,294658825,2023/02/16 05:00:00+00,10,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P024,PARK LESS THAN 25 FEET FROM AN INTERSECTION,MACOMB & WISC AVE NW, ,,0,0,Other,,,20,0,0,0,0,0,0,393721.38,140624.79,38.933,-77.072,902998,2023/03/05 15:02:50+00
81446516,294659956,2023/02/03 05:00:00+00,2045,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,3218 NEWARK ST NW, ,,0,0,Other,,,30,30,0,0,0,0,0,394390.7,140725.66,38.934,-77.065,221135,2023/03/05 15:02:50+00
81446517,294659960,2023/02/03 05:00:00+00,2045,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,3218 NEWARK ST NW, ,,0,0,Other,,,30,30,0,0,0,0,0,394390.7,140725.66,38.934,-77.065,221135,2023/03/05 15:02:50+00
81446518,294659971,2023/02/22 05:00:00+00,2005,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P055,NO PARKING ANYTIME,4000 ALBEMARLE ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,393164.44,142208.91,38.948,-77.079,299723,2023/03/05 15:02:50+00
81446529,294669826,2023/02/19 05:00:00+00,59,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P001,PARK ABREAST OF ANOTHER VEHICLE,1200 CONNECTICUT AVE NW, ,,0,0,Other,,,0,0,0,0,0,0,0,396412.81,137579.03,38.906,-77.041,810964,2023/03/05 15:02:50+00
81446530,294669863,2023/02/19 05:00:00+00,256,2,METROPOLITAN POLICE DPT-DISTRICT 2,MPD-2D,P001,PARK ABREAST OF ANOTHER VEHICLE,1200 CONNECTICUT AVE NW, ,,0,0,Other,,,50,0,0,0,0,0,0,396412.81,137579.03,38.906,-77.041,810964,2023/03/05 15:02:50+00
